Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,temp_diff,power_kw,thermal_stress,Type_encoded
298.0,308.2,1357,48.2,7,0,0,0,0,0,0,10.199999999999989,6.849446911013636,69.86435849233901,0
298.0,308.2,1514,37.9,9,0,0,0,0,0,0,10.199999999999989,6.008882380619149,61.29060028231525,0
298.0,308.2,1489,40.4,11,0,0,0,0,0,0,10.199999999999989,6.299479701076206,64.25469295097723,0
298.1,308.3,1331,63.0,13,0,0,0,0,0,0,10.199999999999989,8.78106562604883,89.56686938569797,0
298.0,308.0,1615,29.5,15,0,0,0,0,0,0,10.0,4.989110933288391,49.89110933288391,0
298.1,308.2,1482,37.9,17,0,0,0,0,0,0,10.099999999999966,5.881878261610026,59.406970442261056,0
298.1,308.2,1420,63.9,19,1,0,0,1,0,0,10.099999999999966,9.502061140047688,95.97081751448133,1
298.2,308.3,1522,49.1,22,0,0,0,0,0,0,10.100000000000023,7.825728244043198,79.03985526483648,1
298.1,308.2,1654,32.1,25,0,0,0,0,0,0,10.099999999999966,5.559927846470145,56.155271249348274,0
298.1,308.2,1736,26.8,27,0,0,0,0,0,0,10.099999999999966,4.872065662991147,49.207863196210425,1
298.0,308.1,1587,32.3,30,0,0,0,0,0,0,10.100000000000023,5.3679451194092715,54.21624570603377,1
298.1,308.2,1390,47.5,33,0,0,0,0,0,0,10.099999999999966,6.914121831775536,69.83263050093268,0
298.0,308.1,1454,37.1,35,0,0,0,0,0,0,10.100000000000023,5.648939638321855,57.054290347050866,0
298.0,308.1,1440,43.7,37,0,0,0,0,0,0,10.100000000000023,6.58980475016995,66.55702797671664,2
297.9,308.0,1954,21.1,42,0,0,0,0,0,0,10.100000000000023,4.3175326717305005,43.607079984478155,0
297.9,308.0,1800,24.8,44,0,0,0,0,0,0,10.100000000000023,4.674689868541612,47.214367672270384,2
298.0,308.0,1524,37.0,49,0,0,0,0,0,0,10.0,5.904937551687375,59.04937551687375,0
298.0,308.0,1520,39.6,51,0,0,0,0,0,0,10.0,6.303291500162562,63.03291500162562,2
298.1,308.1,1452,40.8,56,0,0,0,0,0,0,10.0,6.203765844896837,62.037658448968365,1
298.1,308.1,1484,40.4,59,0,0,0,0,0,0,10.0,6.278326310542034,62.78326310542034,0
298.1,308.0,1426,46.0,61,0,0,0,0,0,0,9.899999999999977,6.8691970568292025,68.00505086260895,0
298.1,308.0,1652,28.5,63,0,0,0,0,0,0,9.899999999999977,4.930415510543821,48.811113554383724,0
298.0,308.0,1401,54.7,65,0,0,0,0,0,0,10.0,8.02516701766859,80.2516701766859,0
298.0,307.9,1750,26.6,67,0,0,0,0,0,0,9.899999999999977,4.874704600820162,48.25957554811949,1
298.0,308.0,1479,50.7,70,0,0,0,0,0,0,10.0,7.852442253574224,78.52442253574223,2
298.0,308.0,1620,29.4,75,0,0,0,0,0,0,10.0,4.987592496839157,49.875924968391566,1
298.0,308.1,1819,23.4,78,0,0,0,0,0,0,10.100000000000023,4.45735448876627,45.019280336539424,0
298.1,308.1,1456,43.7,80,0,0,0,0,0,0,10.0,6.663024802949616,66.63024802949616,1
298.1,308.0,1626,36.5,83,0,0,0,0,0,0,9.899999999999977,6.215012746596688,61.52862619130707,0
298.1,308.1,1390,49.8,85,0,0,0,0,0,0,10.0,7.248910888893088,72.48910888893089,1
298.2,308.2,1469,43.0,88,0,0,0,0,0,0,10.0,6.614832771643549,66.14832771643549,0
298.2,308.3,2051,19.2,90,0,0,0,0,0,0,10.100000000000023,4.123780180808105,41.65017982616196,0
298.2,308.3,1568,36.0,92,0,0,0,0,0,0,10.100000000000023,5.911220736994554,59.70332944364513,0
298.2,308.3,1589,33.2,94,0,0,0,0,0,0,10.100000000000023,5.524469737386627,55.79714434760506,0
298.2,308.3,1805,31.6,96,0,0,0,0,0,0,10.100000000000023,5.973005392515154,60.32735446440319,0
298.2,308.4,1385,42.2,98,0,0,0,0,0,0,10.199999999999989,6.120555527478755,62.42966638028324,2
298.1,308.4,1436,46.7,103,0,0,0,0,0,0,10.299999999999955,7.022632442030528,72.33311415291412,0
298.1,308.4,1438,45.6,105,0,0,0,0,0,0,10.299999999999955,6.866767558510427,70.72770585265708,0
298.0,308.3,1473,42.6,107,0,0,0,0,0,0,10.300000000000011,6.571143689807626,67.68278000501863,0
298.1,308.4,1335,40.2,109,0,0,0,0,0,0,10.299999999999955,5.619995098006782,57.8859495094696,0
298.1,308.5,1392,44.8,111,0,0,0,0,0,0,10.399999999999977,6.530491480870174,67.91711140104967,2
298.1,308.5,1372,51.1,116,0,0,0,0,0,0,10.399999999999977,7.341818255635251,76.35490985860645,1
298.1,308.6,1716,30.7,119,0,0,0,0,0,0,10.5,5.516762363409821,57.926004815803125,1
298.0,308.5,1395,46.2,122,0,0,0,0,0,0,10.5,6.749083497706953,70.865376725923,0
298.0,308.5,1713,25.3,124,0,0,0,0,0,0,10.5,4.538438995155423,47.65360944913194,0
297.9,308.5,2129,18.7,126,0,0,0,0,0,0,10.600000000000023,4.16913430675043,44.192823651554654,2
297.8,308.3,1567,35.6,131,0,0,0,0,0,0,10.5,5.841812483301244,61.33903107466307,1
297.8,308.4,1622,38.3,134,0,0,0,0,0,0,10.599999999999966,6.505463459396576,68.95791266960347,0
297.7,308.4,1740,27.1,136,0,0,0,0,0,0,10.699999999999989,4.937955332912437,52.83612206216302,0
297.8,308.4,1512,35.1,138,0,0,0,0,0,0,10.599999999999966,5.557603067906488,58.91059251980858,2
297.8,308.4,1479,43.5,143,0,0,0,0,0,0,10.599999999999966,6.737302525255991,71.41540676771328,1
297.8,308.4,1737,27.5,146,0,0,0,0,0,0,10.599999999999966,5.002200902678348,53.023329568390324,0
297.8,308.4,2129,19.2,148,0,0,0,0,0,0,10.599999999999966,4.280608486075308,45.374449952398116,0
297.8,308.4,1374,47.1,150,0,0,0,0,0,0,10.599999999999966,6.77698084047083,71.83599690899057,0
297.8,308.4,1579,36.6,152,0,0,0,0,0,0,10.599999999999966,6.0519012560223056,64.15015331383623,1
297.9,308.5,1305,47.2,155,0,0,0,0,0,0,10.600000000000023,6.4503180363505646,68.37337118531613,0
297.9,308.5,1449,40.8,157,0,0,0,0,0,0,10.600000000000023,6.1909481468701895,65.62405035682414,1
298.0,308.6,1526,41.8,160,0,0,0,0,0,0,10.600000000000023,6.679738075866713,70.80522360418732,2
298.0,308.6,1453,44.1,165,0,0,0,0,0,0,10.600000000000023,6.710159164728975,71.12768714612729,1
297.9,308.6,1468,36.0,168,0,0,0,0,0,0,10.700000000000045,5.53422961856378,59.216256918632695,0
298.0,308.6,1313,50.8,170,0,0,0,0,0,0,10.600000000000023,6.984849554383354,74.03940527646371,0
297.9,308.5,1300,53.0,172,0,0,0,0,0,0,10.600000000000023,7.215191127744559,76.48102595409249,1
297.9,308.4,1646,40.6,175,0,0,0,0,0,0,10.5,6.998169907234576,73.48078402596305,0
297.8,308.4,1714,33.2,177,0,0,0,0,0,0,10.599999999999966,5.959056721133216,63.16600124401188,0
297.8,308.4,1685,28.4,179,0,0,0,0,0,0,10.599999999999966,5.0112591614961985,53.11934711185953,0
297.8,308.4,1512,39.9,181,0,0,0,0,0,0,10.599999999999966,6.3176171626629305,66.96674192422685,0
297.8,308.4,1612,32.1,183,0,0,0,0,0,0,10.599999999999966,5.418744672617819,57.43869352974869,0
297.8,308.4,1550,38.2,185,0,0,0,0,0,0,10.599999999999966,6.200456700635056,65.72484102673138,2
297.8,308.4,1518,32.5,190,0,0,0,0,0,0,10.599999999999966,5.166349118828414,54.76330065958101,0
297.8,308.5,1448,40.0,192,0,0,0,0,0,0,10.699999999999989,6.065368216530693,64.89943991687835,0
297.8,308.5,1561,46.3,194,0,0,0,0,0,0,10.699999999999989,7.568546997444824,80.98345287265953,0
297.8,308.5,1488,41.9,196,0,0,0,0,0,0,10.699999999999989,6.528983516396451,69.86012362544196,1
297.8,308.5,1699,27.8,199,0,0,0,0,0,0,10.699999999999989,4.946144417762795,52.92374527006185,0
297.7,308.5,1501,41.4,201,0,0,0,0,0,0,10.800000000000011,6.507432190792826,70.28026766056259,0
297.7,308.5,1373,56.7,203,1,0,0,0,1,0,10.800000000000011,8.152338688285905,88.04525783348787,0
297.6,308.4,1703,31.4,205,0,0,0,0,0,0,10.799999999999955,5.5998051292197095,60.47789539557261,2
297.7,308.5,1720,29.9,210,0,0,0,0,0,0,10.800000000000011,5.385527566293863,58.16369771597378,2
297.6,308.4,1398,41.9,215,0,0,0,0,0,0,10.799999999999955,6.1340853198402145,66.24812145427404,1
297.6,308.4,1391,51.9,218,0,0,0,0,0,0,10.799999999999955,7.5600228093780855,81.64824634128298,1
297.6,308.3,1538,40.2,0,0,0,0,0,0,0,10.699999999999989,6.474571131636277,69.27791110850809,1
297.5,308.2,1647,31.3,3,0,0,0,0,0,0,10.699999999999989,5.398418568149093,57.76307867919523,0
297.5,308.1,1469,44.8,5,0,0,0,0,0,0,10.600000000000023,6.891732748130952,73.05236713018824,1
297.4,308.1,1749,25.9,8,0,0,0,0,0,0,10.700000000000045,4.74371065914098,50.757704052808705,0
297.6,308.2,1995,20.5,10,0,0,0,0,0,0,10.599999999999966,4.282776185006285,45.39742756106648,1
297.6,308.3,1742,27.7,13,0,0,0,0,0,0,10.699999999999989,5.05308423169099,54.06800127909354,0
297.5,308.2,1563,38.2,15,0,0,0,0,0,0,10.699999999999989,6.252460531027478,66.90132768199395,0
297.5,308.2,1713,32.2,17,0,0,0,0,0,0,10.699999999999989,5.776195084743265,61.805287406752875,1
297.4,308.1,1474,39.4,20,0,0,0,0,0,0,10.700000000000045,6.081662610427313,65.07378993157252,0
297.4,308.2,1530,32.6,22,0,0,0,0,0,0,10.800000000000011,5.22321194585839,56.41068901527067,1
297.4,308.2,1471,46.5,25,0,0,0,0,0,0,10.800000000000011,7.162988329817408,77.36027396202809,0
297.5,308.3,1388,48.6,27,0,0,0,0,0,0,10.800000000000011,7.064059577155865,76.29184343328342,0
297.5,308.2,2448,13.8,29,0,0,0,0,0,0,10.699999999999989,3.5376846553543944,37.85322581229198,1
297.5,308.3,1585,32.9,32,0,0,0,0,0,0,10.800000000000011,5.460768710347338,58.97630207175131,0
297.5,308.3,1459,45.2,34,0,0,0,0,0,0,10.800000000000011,6.9059327469251786,74.58407366679201,1
297.5,308.3,1544,40.8,37,0,0,0,0,0,0,10.800000000000011,6.5968419177139905,71.24589271131117,0
297.6,308.3,1617,31.7,39,0,0,0,0,0,0,10.699999999999989,5.3678194557031285,57.43566817602341,0
297.6,308.3,1595,34.3,41,0,0,0,0,0,0,10.699999999999989,5.729060722963905,61.30094973571372,0
297.6,308.3,1400,44.3,43,0,0,0,0,0,0,10.699999999999989,6.494719212521298,69.49349557397781,2
297.6,308.4,1611,31.0,48,0,0,0,0,0,0,10.799999999999955,5.229809290430929,56.48194033665379,1
297.6,308.4,1507,46.0,51,0,0,0,0,0,0,10.799999999999955,7.259382864405055,78.40133493557425,1
297.5,308.3,1674,30.0,54,0,0,0,0,0,0,10.800000000000011,5.259026102109313,56.797481902780646,2
297.6,308.3,1658,34.3,59,0,0,0,0,0,0,10.699999999999989,5.955349641801979,63.722241167281105,0
297.6,308.3,1623,36.9,61,0,0,0,0,0,0,10.699999999999989,6.271529998434768,67.10537098325194,0
297.6,308.4,1398,48.9,63,0,0,0,0,0,0,10.799999999999955,7.1588728434412054,77.3158267091647,1
297.6,308.4,1517,34.2,66,0,0,0,0,0,0,10.799999999999955,5.433007503265117,58.67648103526301,0
297.6,308.3,1467,36.7,68,0,0,0,0,0,0,10.699999999999989,5.637996423911851,60.326561735856735,1
297.6,308.3,1567,34.6,71,0,0,0,0,0,0,10.699999999999989,5.677716627028738,60.75156790920743,1
297.5,308.3,1521,38.2,74,0,0,0,0,0,0,10.800000000000011,6.084448155913496,65.71204008386583,1
297.5,308.3,1596,36.8,77,0,0,0,0,0,0,10.800000000000011,6.150484433491952,66.42523188171316,0
297.6,308.3,1640,30.9,79,0,0,0,0,0,0,10.699999999999989,5.306778310443877,56.78252792174943,2
297.6,308.3,1438,47.8,84,0,0,0,0,0,0,10.699999999999989,7.1980589758069815,77.01923104113462,0
297.6,308.4,1407,55.2,86,0,0,0,0,0,0,10.799999999999955,8.133206389025544,87.8386290014755,0
297.6,308.4,1353,57.5,88,0,0,0,0,0,0,10.799999999999955,8.146935148921731,87.98689960835432,0
297.6,308.5,1552,40.9,90,0,0,0,0,0,0,10.899999999999977,6.647274951779619,72.4552969743977,1
297.6,308.4,1569,38.3,93,0,0,0,0,0,0,10.799999999999955,6.292892828479178,67.96324254757484,1
297.5,308.4,1489,39.5,96,0,0,0,0,0,0,10.899999999999977,6.159144757240349,67.13467785391967,0
297.5,308.4,1587,36.1,98,0,0,0,0,0,0,10.899999999999977,5.999468074633892,65.39420201350929,2
297.5,308.3,1622,37.2,103,0,0,0,0,0,0,10.800000000000011,6.31862247231208,68.24112270097054,1
297.5,308.4,1604,38.1,106,0,0,0,0,0,0,10.899999999999977,6.3996755627746955,69.75646363424404,0
297.4,308.3,1405,51.7,108,0,0,0,0,0,0,10.900000000000034,7.606685932259406,82.91287666162779,1
297.4,308.3,1412,42.0,111,0,0,0,0,0,0,10.900000000000034,6.210300357616303,67.69227389801792,0
297.4,308.3,1431,43.0,113,0,0,0,0,0,0,10.900000000000034,6.443720691778025,70.23655554038069,0
297.4,308.2,1533,37.4,115,0,0,0,0,0,0,10.800000000000011,6.004023383981597,64.84345254700132,0
297.4,308.2,1401,51.9,117,0,0,0,0,0,0,10.800000000000011,7.614372362285189,82.23522151268013,1
297.4,308.2,1424,53.9,120,0,0,0,0,0,0,10.800000000000011,8.037618196552318,86.80627652276512,1
297.3,308.2,1754,29.4,123,0,0,0,0,0,0,10.899999999999977,5.400146444108567,58.86159624078326,0
297.3,308.2,1754,26.8,125,0,0,0,0,0,0,10.899999999999977,4.922582472860872,53.65614895418339,0
297.5,308.3,2564,12.8,127,1,0,0,1,0,0,10.800000000000011,3.4368185872231383,37.11764074200993,0
297.5,308.5,1546,40.4,129,0,0,0,0,0,0,11.0,6.540628353165757,71.94691188482332,0
297.5,308.5,1335,48.0,131,0,0,0,0,0,0,11.0,6.710441908067799,73.81486098874579,0
297.5,308.6,1842,27.0,133,0,0,0,0,0,0,11.100000000000023,5.20813230112116,57.810268542444994,1
297.5,308.5,1712,26.8,136,0,0,0,0,0,0,11.0,4.804709916498181,52.85180908147999,0
297.6,308.6,1414,45.4,138,0,0,0,0,0,0,11.0,6.722547511759631,73.94802262935593,1
297.6,308.7,1319,50.9,141,0,0,0,0,0,0,11.099999999999966,7.03058067144411,78.03944545302937,0
297.7,308.7,1249,60.4,143,0,0,0,0,0,0,11.0,7.900016438325084,86.90018082157592,0
297.6,308.7,1455,48.2,145,0,0,0,0,0,0,11.099999999999966,7.344101146296859,81.5195227238949,0
297.6,308.7,1408,54.8,147,0,0,0,0,0,0,11.099999999999966,8.080008753424757,89.68809716301452,1
297.6,308.7,1460,46.7,150,0,0,0,0,0,0,11.099999999999966,7.140002343568643,79.25402601361169,0
297.6,308.6,1491,38.1,152,0,0,0,0,0,0,11.0,5.948825601058024,65.43708161163826,0
297.6,308.5,1490,43.4,154,0,0,0,0,0,0,10.899999999999977,6.771807684567919,73.81270376179016,1
297.5,308.4,1350,52.2,157,0,0,0,0,0,0,10.899999999999977,7.379601143282424,80.43765246177826,1
297.5,308.4,1528,39.9,160,0,0,0,0,0,0,10.899999999999977,6.384470254331321,69.59072577221126,0
297.4,308.3,1571,37.7,162,0,0,0,0,0,0,10.900000000000034,6.2022055205455535,67.60404017394674,0
297.4,308.3,1490,42.6,164,0,0,0,0,0,0,10.900000000000034,6.646981736465285,72.45210092747183,0
297.4,308.3,1774,28.9,166,0,0,0,0,0,0,10.900000000000034,5.368835237327788,58.520304086873075,1
297.4,308.3,1502,43.6,169,0,0,0,0,0,0,10.900000000000034,6.857803547472184,74.75005866744704,2
297.4,308.4,1392,49.7,174,0,0,0,0,0,0,11.0,7.2447639865903515,79.69240385249387,0
297.4,308.5,2100,16.9,176,0,0,0,0,0,0,11.100000000000023,3.7165041091967255,41.253195612083736,0
297.5,308.5,1722,30.4,178,0,0,0,0,0,0,11.0,5.481953516808045,60.3014886848885,0
297.4,308.6,1678,32.3,180,0,0,0,0,0,0,11.200000000000045,5.675747895632488,63.56837643108412,0
297.3,308.6,1273,59.8,182,0,0,0,0,0,0,11.300000000000011,7.971833246386147,90.08171568416356,0
297.3,308.6,1297,45.9,184,0,0,0,0,0,0,11.300000000000011,6.234207877710121,70.44654901812444,0
297.3,308.5,1350,57.6,186,0,0,0,0,0,0,11.199999999999989,8.143008158104744,91.20169137077303,0
297.4,308.6,1439,51.9,188,0,0,0,0,0,0,11.200000000000045,7.820900663332181,87.59408742932078,0
297.4,308.5,1600,42.1,190,0,0,0,0,0,0,11.100000000000023,7.053922704860281,78.29854202394928,1
297.4,308.6,1434,44.4,193,0,0,0,0,0,0,11.200000000000045,6.66746492056669,74.67560711034723,1
297.4,308.6,1459,41.3,196,0,0,0,0,0,0,11.200000000000045,6.310066868318803,70.67274892517088,0
297.5,308.6,1472,44.9,198,0,0,0,0,0,0,11.100000000000023,6.921221831172649,76.82556232601657,1
297.5,308.7,1429,44.3,201,0,0,0,0,0,0,11.199999999999989,6.629252681923526,74.24763003754342,0
297.5,308.6,1388,48.2,203,0,0,0,0,0,0,11.100000000000023,7.005919169113431,77.76570277715925,0
297.4,308.4,1573,34.5,205,0,0,0,0,0,0,11.0,5.682984030711256,62.512824337823815,0
297.4,308.4,1588,32.5,207,0,0,0,0,0,0,11.0,5.40458656172564,59.45045217898205,0
297.5,308.4,1511,42.8,209,0,0,0,0,0,0,10.899999999999977,6.772310339392493,73.81818269937801,0
297.4,308.5,1495,37.8,211,0,0,0,0,0,0,11.100000000000023,5.917818081567092,65.68778070539486,0
297.4,308.4,1394,50.1,213,0,0,0,0,0,0,11.0,7.313564865703968,80.44921352274365,0
297.4,308.4,2151,17.7,0,0,0,0,0,0,0,11.0,3.9869638207442706,43.85660202818698,0
297.3,308.3,1501,38.2,2,0,0,0,0,0,0,11.0,6.004442263002076,66.04886489302284,1
297.3,308.3,1301,39.6,5,0,0,0,0,0,0,11.0,5.395119895862823,59.34631885449106,1
297.3,308.3,1657,31.1,8,0,0,0,0,0,0,11.0,5.396491724654891,59.3614089712038,1
297.3,308.3,1333,55.2,11,0,0,0,0,0,0,11.0,7.705447133312758,84.75991846644034,0
297.3,308.3,1484,43.9,13,0,0,0,0,0,0,11.0,6.822240718633546,75.04464790496901,0
297.3,308.4,1430,45.7,15,0,0,0,0,0,0,11.099999999999966,6.8435407168248865,75.96330195675601,0
297.3,308.4,1665,28.9,17,0,0,0,0,0,0,11.099999999999966,5.0389575367253485,55.932428657651194,1
297.4,308.5,1501,44.9,20,0,0,0,0,0,0,11.100000000000023,7.0575774243139575,78.33910940988508,0
297.5,308.5,1496,42.2,22,0,0,0,0,0,0,11.0,6.611083804410265,72.72192184851292,1
297.6,308.6,1595,36.9,25,0,0,0,0,0,0,11.0,6.163333547445135,67.79666902189649,1
297.5,308.6,1208,62.3,28,0,0,0,0,0,0,11.100000000000023,7.881041218697402,87.47955752754135,0
297.5,308.6,1596,37.1,30,0,0,0,0,0,0,11.100000000000023,6.200624252243247,68.82692919990018,0
297.5,308.5,1446,41.9,32,0,0,0,0,0,0,11.0,6.344697691336874,69.79167460470562,0
297.6,308.5,1466,39.7,34,0,0,0,0,0,0,10.899999999999977,6.094710691915223,66.43234654187579,1
297.6,308.5,1848,23.7,37,0,0,0,0,0,0,10.899999999999977,4.586473946828811,49.992566020433934,1
297.5,308.5,1484,44.7,40,0,0,0,0,0,0,11.0,6.946564011911608,76.41220413102769,1
297.4,308.3,1493,41.2,43,0,0,0,0,0,0,10.900000000000034,6.441479689018465,70.21212861030149,0
297.3,308.3,1504,36.3,45,0,0,0,0,0,0,11.0,5.71719597470885,62.88915572179735,0
297.3,308.3,1538,38.5,47,0,0,0,0,0,0,11.0,6.200770859900413,68.20847945890455,0
297.4,308.4,1341,52.2,49,0,0,0,0,0,0,11.0,7.330403802327207,80.63444182559928,0
297.4,308.3,1535,34.6,51,0,0,0,0,0,0,10.900000000000034,5.56177091416025,60.62330296434691,1
297.4,308.5,1389,39.2,54,0,0,0,0,0,0,11.100000000000023,5.701865002559331,63.290701528408704,0
297.5,308.5,1393,46.6,56,0,0,0,0,0,0,11.0,6.797757239886572,74.77532963875228,2
297.4,308.5,1399,61.5,61,1,0,0,1,0,0,11.100000000000023,9.009930650862847,100.01023022457781,0
297.4,308.5,1469,45.1,63,0,0,0,0,0,0,11.100000000000023,6.937882744212187,77.01049846075543,2
297.4,308.4,1582,37.2,68,0,0,0,0,0,0,11.0,6.162799476694025,67.79079424363428,0
297.5,308.6,1793,26.7,70,0,0,0,0,0,0,11.100000000000023,5.013259308818984,55.64717832789084,0
297.5,308.6,1452,39.0,72,0,0,0,0,0,0,11.100000000000023,5.930070292916094,65.82378025136877,0
297.6,308.7,1376,59.9,74,0,0,0,0,0,0,11.099999999999966,8.631253544374644,95.80691434255826,1
297.5,308.6,1552,44.9,77,0,0,0,0,0,0,11.100000000000023,7.297375191562468,81.00086462634356,0
297.6,308.7,1622,37.9,79,0,0,0,0,0,0,11.099999999999966,6.437521282274941,71.45648623325162,0
297.6,308.7,1419,41.7,81,0,0,0,0,0,0,11.099999999999966,6.196508765867043,68.78124730112397,1
297.5,308.6,1440,46.1,84,0,0,0,0,0,0,11.100000000000023,6.951716223863493,77.16405008488493,2
297.4,308.6,1643,31.0,89,0,0,0,0,0,0,11.200000000000045,5.333691287509631,59.737342420108114,1
297.4,308.7,1510,36.2,92,0,0,0,0,0,0,11.300000000000011,5.724191254350843,64.68336117416459,0
297.4,308.7,1468,46.6,94,0,0,0,0,0,0,11.300000000000011,7.163752784029781,80.95040645953661,0
297.4,308.7,1429,57.4,96,0,0,0,0,0,0,11.300000000000011,8.589596025788044,97.06243509140499,0
297.3,308.7,1478,47.6,98,0,0,0,0,0,0,11.399999999999977,7.3673279879824,83.98753906299919,2
297.4,308.6,1276,53.6,103,0,0,0,0,0,0,11.200000000000045,7.162161043751964,80.21620369002233,0
297.3,308.6,1486,42.6,105,0,0,0,0,0,0,11.300000000000011,6.629137490192894,74.90925363917978,0
297.4,308.6,1476,42.3,107,0,0,0,0,0,0,11.200000000000045,6.538156966944934,73.22735802978356,0
297.3,308.6,1431,42.0,109,0,0,0,0,0,0,11.300000000000011,6.293866722201792,71.12069396088032,2
297.4,308.7,1402,40.2,114,0,0,0,0,0,0,11.300000000000011,5.902047286446073,66.69313433684069,0
297.4,308.7,1433,43.4,116,0,0,0,0,0,0,11.300000000000011,6.512751954352904,73.5940970841879,0
297.4,308.7,2874,4.2,118,1,0,0,1,0,0,11.300000000000011,1.2640512200983893,14.283778787111814,0
297.3,308.6,1511,35.7,120,0,0,0,0,0,0,11.300000000000011,5.648866334493272,63.83218957977404,0
297.3,308.6,1456,42.9,122,0,0,0,0,0,0,11.300000000000011,6.541047232186236,73.91383372370454,1
297.2,308.5,1550,41.5,125,0,0,0,0,0,0,11.300000000000011,6.736098248072115,76.11791020321498,0
297.2,308.5,2182,16.5,127,0,0,0,0,0,0,11.300000000000011,3.770225343573111,42.603546382376194,0
297.3,308.7,1619,31.6,129,0,0,0,0,0,0,11.399999999999977,5.357504559823841,61.075551981991666,0
297.3,308.8,1586,32.7,131,0,0,0,0,0,0,11.5,5.430996883966819,62.45646416561842,1
297.3,308.8,1499,44.2,134,0,0,0,0,0,0,11.5,6.938291151257155,79.79034823945727,2
297.3,308.8,1419,42.4,139,0,0,0,0,0,0,11.5,6.3005268986274015,72.45605933421511,2
297.4,309.0,1497,41.8,144,0,0,0,0,0,0,11.600000000000023,6.552796788710663,76.01244274904384,1
297.4,309.0,1520,37.0,147,0,0,0,0,0,0,11.600000000000023,5.889439027929666,68.31749272398426,1
297.4,309.1,1478,49.8,150,0,0,0,0,0,0,11.700000000000045,7.707834743729485,90.18166650163533,0
297.4,309.1,1380,41.1,152,0,0,0,0,0,0,11.700000000000045,5.939495070876863,69.49209232925956,0
297.4,309.0,1570,37.9,154,0,0,0,0,0,0,11.600000000000023,6.231139588885115,72.28121923106747,0
297.4,309.0,1468,41.4,156,0,0,0,0,0,0,11.600000000000023,6.364364061348346,73.82662311164096,2
297.4,309.0,1833,22.6,161,0,0,0,0,0,0,11.600000000000023,4.338099631636002,50.32195572697772,0
297.4,308.9,1323,57.3,163,0,0,0,0,0,0,11.5,7.938584724135655,91.29372432756003,1
297.4,309.0,1583,32.0,166,0,0,0,0,0,0,11.600000000000023,5.304683915341486,61.534333417961356,0
297.3,309.0,1556,39.5,168,0,0,0,0,0,0,11.699999999999989,6.4362855891645285,75.30454139322491,1
297.3,309.0,1548,37.4,171,0,0,0,0,0,0,11.699999999999989,6.062771166603726,70.93442264926352,0
297.4,309.0,1324,56.9,173,0,0,0,0,0,0,11.600000000000023,7.88912558379264,91.5138567719948,0
297.4,309.0,1568,33.7,175,0,0,0,0,0,0,11.600000000000023,5.533559412131014,64.1892891807199,0
297.4,309.0,1685,30.7,177,0,0,0,0,0,0,11.600000000000023,5.41710057246244,62.83836664056442,1
297.4,309.1,1582,35.9,180,0,0,0,0,0,0,11.700000000000045,5.947432828314932,69.58496409128497,1
297.4,309.1,1463,35.0,183,0,0,0,0,0,0,11.700000000000045,5.362175060902179,62.73744821255574,1
